INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions
VPS21	COG7	1.836	1.019	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	COG8	0.000	2.020	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	COG6	0.000	1.568	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	COG5	0.000	1.363	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SKY1	0.000	2.058	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	IRE1	0.000	1.823	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TRS20	0.000	1.957	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YPT31	0.000	3.850	3.255	3.804	0.000	1.589	2.499	0.000
VPS21	SEC4	0.000	0.000	2.857	3.804	0.000	0.791	2.968	0.000
VPS21	YPT32	0.000	0.000	3.504	3.804	0.000	1.771	2.613	0.000
VPS21	BET5	0.000	1.968	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RTG3	0.000	1.641	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SNX4	0.000	0.771	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SWI1	1.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SNF12	1.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VMA1	0.000	0.784	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RVS161	0.000	1.974	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GET3	0.000	2.481	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RCE1	0.000	0.958	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YCK1	0.000	0.000	1.138	0.000	0.000	0.000	0.000	0.000
VPS21	YCK2	0.000	0.000	1.193	0.000	0.000	0.000	0.000	0.000
VPS21	SKM1	0.000	0.000	0.000	0.000	0.000	0.000	2.477	0.000
VPS21	GTR1	0.000	0.000	0.000	0.000	0.000	0.000	2.624	0.000
VPS21	SNF1	0.000	2.160	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	UGA2	0.000	0.000	2.715	0.000	0.000	0.000	0.000	0.000
VPS21	TIM18	0.000	2.116	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	MTL1	0.000	1.703	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TPK2	0.000	0.000	1.232	0.000	0.000	0.000	0.000	0.000
VPS21	CSG2	1.186	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	MVP1	1.639	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YCK3	0.000	1.734	1.706	0.000	0.000	0.000	0.000	0.000
VPS21	KIN2	1.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TDH2	0.000	0.521	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	KES1	0.000	0.532	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TPS2	0.000	0.590	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PHO5	0.000	0.000	1.875	0.000	0.000	0.000	0.000	0.000
VPS21	FAB1	0.000	1.602	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CSF1	0.000	2.878	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	DOA4	1.678	1.496	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	DOA1	0.000	2.018	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PHO86	0.000	0.869	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ERD1	0.000	1.357	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ARL1	0.000	1.978	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YPT52	0.000	2.578	3.868	3.804	0.000	0.000	0.000	0.000
VPS21	VPS73	0.000	0.518	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS13	0.000	2.116	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YPT53	0.000	1.712	3.820	3.804	0.000	1.118	0.000	0.000
VPS21	MON2	0.000	1.777	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SFT2	0.000	2.246	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GET2	0.000	2.847	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS29	0.000	1.828	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	IWR1	2.177	2.308	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS52	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GET1	0.000	2.853	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PEP8	0.000	1.826	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS38	0.000	3.587	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	BRE5	0.000	1.853	0.000	0.000	0.000	0.000	3.284	0.000
VPS21	VMA11	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS4	0.000	2.134	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	AUR1	0.000	2.156	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GYP7	0.000	0.909	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GYP1	0.000	2.217	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VMA22	0.000	1.169	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPH2	0.000	1.604	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	HSV2	0.000	0.000	3.774	0.000	0.000	0.000	0.000	0.000
VPS21	SAC1	0.000	1.778	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PKR1	0.000	0.779	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	HRR25	0.000	0.000	0.000	1.465	0.000	1.823	3.455	0.000
RAD53	KIN28	0.000	0.000	0.000	1.717	0.000	2.506	0.000	0.000
RAD53	ATG1	0.000	0.000	0.000	0.000	1.958	2.387	0.000	0.000
RAD53	CDC5	0.000	0.000	1.828	0.000	2.945	3.095	0.000	0.000
RAD53	SSB1	0.000	0.000	0.863	0.000	0.000	0.000	0.000	0.000
RAD53	RIO1	0.000	0.000	1.253	0.000	0.000	0.000	0.000	0.000
RAD53	PBS2	0.000	0.000	0.000	1.497	0.000	2.495	0.000	0.000
RAD53	APM3	1.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	SWE1	0.000	0.000	1.236	1.465	0.000	1.782	0.000	0.000
RAD53	FUS3	0.000	0.000	0.000	0.000	0.000	2.226	3.420	0.000
RAD53	CDC15	0.000	0.000	0.000	1.717	0.000	2.972	3.143	0.000
RAD53	CDC28	0.000	0.000	0.000	1.717	0.000	2.651	3.479	0.000
RAD53	CDC7	0.000	0.000	0.000	1.232	0.000	0.000	0.000	0.000
RAD53	MCD1	1.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	SSD1	0.000	0.000	1.877	0.000	0.000	0.000	0.000	0.000
RAD53	CMD1	0.000	0.000	2.200	0.000	0.000	0.000	0.000	0.000
RAD53	CHK1	0.000	0.000	0.000	1.717	1.958	3.477	0.000	0.000
RAD53	DUN1	1.498	1.711	1.422	3.508	0.000	3.275	0.000	0.000
RAD53	PHO85	0.000	0.000	0.000	1.717	2.025	3.470	0.000	0.000
RAD53	CKA2	0.000	0.000	1.677	1.465	2.782	2.014	0.000	0.000
RAD53	CTK1	0.000	0.000	0.000	1.717	1.158	2.747	0.000	0.000
RAD53	CKA1	0.000	0.000	1.713	1.465	1.417	1.744	0.000	0.000
RAD53	AOS1	1.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	BMH1	0.000	1.407	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	GCN2	0.000	0.000	0.000	0.000	2.259	1.727	0.000	0.000
RAD53	PCL1	1.857	0.000	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	HSL1	0.000	0.000	1.679	1.717	2.911	2.928	0.000	0.000
RAD53	CAK1	0.000	0.000	0.000	1.232	1.010	0.908	0.000	0.000
RAD53	SSN3	0.000	1.552	0.000	1.497	2.259	1.956	0.000	0.000
RAD53	SGV1	0.000	1.533	0.000	1.717	2.782	2.087	0.000	0.000
RAD53	SIC1	0.000	1.344	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	SAT4	0.000	0.000	0.000	1.717	0.000	2.383	0.000	0.000
RAD53	VHS1	0.000	0.000	0.000	1.717	0.000	1.893	0.000	0.000
RAD53	PTK2	0.000	0.000	0.000	1.465	2.613	1.729	0.000	0.000
RAD53	OPI1	1.212	0.000	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	TAF5	0.000	1.549	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	PRK1	0.000	0.000	0.000	1.232	0.000	1.973	0.000	0.000
RAD53	ARK1	0.000	0.000	0.000	1.232	0.000	1.916	3.371	0.000
RAD53	PKC1	0.000	0.000	0.000	0.000	0.000	2.746	3.464	0.000
RAD53	BCK1	0.000	0.000	1.220	1.717	0.000	2.868	0.000	0.000
RAD53	RIM15	0.000	0.000	0.000	0.000	0.000	2.269	0.000	0.000
RAD53	SLT2	0.000	0.000	0.000	0.000	1.950	2.408	0.000	0.000
RAD53	KSS1	0.000	0.000	0.000	0.000	2.259	2.419	0.000	0.000
RAD53	HOG1	0.000	0.000	0.000	0.000	0.000	2.933	0.000	0.000
RAD53	SMK1	0.000	0.000	0.000	1.717	2.259	2.102	0.000	0.000
RAD53	STE7	0.000	0.000	0.000	1.717	2.880	2.712	0.000	0.000
RAD53	STE11	0.000	0.000	0.000	0.000	2.259	2.570	0.000	0.000
RAD53	SSK2	0.000	0.000	0.000	0.000	2.880	2.576	0.000	0.000
RAD53	RCK2	0.000	0.000	0.000	1.717	1.222	1.732	0.000	0.000
RAD53	SCH9	0.000	0.983	0.000	0.000	0.000	2.664	0.000	0.000
RAD53	PKH1	0.000	0.000	0.000	1.717	1.958	2.911	0.000	0.000
RAD53	PKH2	0.000	0.000	0.000	1.717	1.958	3.051	0.000	0.000
RAD53	UBI4	0.000	0.000	1.333	0.000	0.000	0.000	0.000	0.000
RAD53	SPS1	0.000	0.000	0.000	1.540	2.495	2.715	0.000	0.000
RAD53	IME2	0.000	0.000	0.000	1.497	0.000	1.617	0.000	0.000
RAD53	MEK1	0.000	0.000	0.000	3.508	2.025	2.703	3.444	0.000
RAD53	VPS1	0.000	0.000	1.558	0.000	0.000	0.000	0.000	0.000
RAD53	CSM1	1.508	1.539	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	DBF2	0.000	0.000	0.000	0.000	1.545	2.143	0.000	0.000
RAD53	ELM1	0.000	0.000	0.000	1.232	1.059	2.186	0.000	0.000
RAD53	CDC3	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
RAD53	KCC4	2.114	0.000	1.344	1.717	2.259	3.408	0.000	0.000
RAD53	TPK1	0.000	1.012	0.000	0.000	0.000	3.045	0.000	0.000
RAD53	IPL1	1.136	0.000	0.000	1.717	2.911	3.095	0.000	0.000
RAD53	DBF20	0.000	0.000	0.000	0.000	1.958	2.293	0.000	0.000
RAD53	SKY1	0.000	0.000	0.000	1.465	0.000	0.000	0.000	0.000
RAD53	IRE1	0.000	0.000	0.000	0.000	0.000	1.037	0.000	0.000
RAD53	MON1	0.000	0.973	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	ATG19	0.000	0.000	1.296	0.000	0.000	0.000	0.000	0.000
RAD53	MKK1	0.000	0.000	1.344	1.717	0.000	2.704	0.000	0.000
RAD53	MKK2	0.000	0.000	0.000	1.717	0.000	2.736	0.000	0.000
RAD53	SKS1	0.000	0.000	0.000	1.465	0.000	2.142	2.659	0.000
RAD53	VMA1	0.000	1.322	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	YPK1	0.000	0.000	0.000	0.000	0.000	2.445	0.000	0.000
RAD53	FPK1	0.000	0.000	0.000	0.000	0.000	2.811	2.488	0.000
RAD53	YPP1	0.000	0.000	1.291	0.000	0.000	0.000	0.000	0.000
RAD53	KIC1	0.000	0.000	0.000	1.717	2.259	2.938	0.000	0.000
RAD53	YCK1	0.000	0.000	0.000	1.465	1.025	1.632	0.000	0.000
RAD53	YCK2	0.000	0.000	0.000	1.465	1.025	1.571	0.000	0.000
RAD53	YPK2	0.000	0.000	0.000	0.000	2.139	2.766	0.000	0.000
RAD53	CBK1	0.000	0.000	0.000	0.000	2.495	2.222	0.000	0.000
RAD53	SKM1	0.000	0.000	0.000	0.000	1.059	2.736	3.151	0.000
RAD53	GIN4	0.000	0.000	3.361	1.717	1.674	3.107	0.000	0.000
RAD53	GTR1	0.000	1.316	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	MDH1	1.464	0.000	1.282	0.000	0.000	0.000	0.000	0.000
RAD53	SNF1	0.000	0.000	0.000	0.000	0.000	3.171	0.000	0.000
RAD53	HSP104	0.000	0.000	0.000	0.000	1.115	0.000	0.000	0.000
RAD53	PSK1	0.000	0.000	0.000	0.872	0.000	2.292	3.037	0.000
RAD53	PSK2	0.000	0.000	0.000	0.000	1.507	2.051	0.000	0.000
RAD53	CMK1	0.000	0.000	0.000	1.717	0.000	3.022	0.000	0.000
RAD53	CMK2	0.000	0.000	0.000	1.717	1.831	2.849	0.000	0.000
RAD53	RTS1	0.000	1.434	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	TPK2	0.000	0.000	0.000	0.000	0.000	3.563	0.000	0.000
RAD53	SAK1	0.000	0.000	1.253	1.717	2.259	2.489	0.000	0.000
RAD53	TOS3	0.000	0.000	0.000	1.717	0.000	3.348	0.000	0.000
RAD53	AKL1	0.000	0.000	0.000	1.232	0.000	1.735	3.055	0.000
RAD53	YCK3	0.000	0.000	0.000	1.232	1.792	0.000	0.000	0.000
RAD53	KSP1	0.000	0.000	0.000	1.232	2.431	2.463	0.000	0.000
RAD53	NNK1	0.000	0.000	0.000	0.000	0.000	0.870	0.000	0.000
RAD53	MPS1	0.000	0.000	0.000	1.717	1.958	2.407	0.000	0.000
RAD53	KIN1	0.000	0.000	0.000	0.000	2.782	2.918	0.000	0.000
RAD53	FMP48	0.000	0.000	0.000	1.232	0.000	2.605	0.000	0.000
RAD53	YAK1	0.000	0.000	0.000	1.717	0.000	1.498	0.000	0.000
RAD53	KNS1	0.000	0.000	0.000	1.717	1.417	0.000	0.000	0.000
RAD53	KIN2	0.000	0.000	0.000	0.000	2.880	2.854	0.000	0.000
RAD53	RIM11	0.000	0.000	1.441	1.717	2.259	2.123	0.000	0.000
RAD53	TDA1	0.000	0.000	0.000	1.717	0.000	1.373	0.000	0.000
RAD53	NPR1	0.000	0.000	0.000	1.465	2.259	2.170	0.000	0.000
RAD53	KIN4	0.000	0.000	0.000	1.717	0.000	2.842	2.807	0.000
RAD53	HRK1	0.000	0.000	1.344	1.465	0.000	1.877	0.000	0.000
RAD53	FRK1	0.000	0.000	0.000	1.717	0.000	2.058	0.000	0.000
RAD53	ENV7	0.000	0.000	0.000	1.278	0.000	1.525	0.000	0.000
RAD53	TEF1	0.000	0.000	0.485	0.000	0.000	0.000	0.000	0.000
RAD53	TPS2	0.000	0.000	0.000	0.000	1.047	0.000	0.000	0.000
RAD53	FAB1	0.000	1.583	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	VMA2	0.000	0.000	0.321	0.000	0.000	0.000	0.000	0.000
RAD53	DOA1	0.000	1.548	0.000	0.000	0.000	0.000	0.000	0.000
RAD53	PSR2	0.000	0.000	1.270	0.000	0.000	0.000	0.000	0.000
SIR2	HRR25	0.000	0.000	1.210	0.000	0.000	0.000	0.000	0.000
SIR2	NUC1	1.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	CDC14	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	NOP7	0.000	0.000	1.214	0.000	0.000	0.000	0.000	0.000
SIR2	ATG9	0.000	0.000	3.360	0.000	0.000	0.000	0.000	0.000
SIR2	SEC7	0.000	0.000	1.227	0.000	0.000	0.000	0.000	0.000
SIR2	SSB1	0.000	0.000	0.647	0.000	0.000	0.000	0.000	0.000
SIR2	RIO1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	TOR2	0.000	0.000	1.212	0.000	0.000	0.000	0.000	0.000
SIR2	TOR1	0.000	0.000	1.450	0.000	0.000	0.000	0.000	0.000
SIR2	PBS2	0.000	0.000	2.840	0.000	0.000	0.000	0.000	0.000
SIR2	SWE1	0.000	0.000	2.315	0.000	0.000	0.000	0.000	0.000
SIR2	FUS3	0.000	0.000	3.360	0.000	0.000	0.000	0.000	0.000
SIR2	DOM34	0.000	0.000	3.348	0.000	0.000	0.000	0.000	0.000
SIR2	CHK1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	DUN1	0.000	0.000	3.348	0.000	0.000	0.000	0.000	0.000
SIR2	CKA2	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	CKA1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	BMH1	0.000	0.000	3.355	0.000	0.000	0.000	0.000	0.000
SIR2	SSN3	0.000	0.000	1.227	0.000	0.000	0.000	0.000	0.000
SIR2	CLG1	1.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	SIC1	1.800	0.000	1.212	0.000	0.000	0.000	0.000	0.000
SIR2	PHO80	0.000	0.000	1.227	0.000	0.000	0.000	0.000	0.000
SIR2	VHS1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	ADR1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	PRK1	0.000	0.000	1.241	0.000	0.000	0.000	0.000	0.000
SIR2	BCK1	1.694	0.000	1.517	0.000	0.000	0.000	0.000	0.000
SIR2	IML1	0.000	0.000	1.241	0.000	0.000	0.000	0.000	0.000
SIR2	HOG1	0.000	0.000	2.579	0.000	0.000	0.000	0.000	0.000
SIR2	STE7	0.000	0.000	1.216	0.000	0.000	0.000	0.000	0.000
SIR2	TOF2	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	PKH1	0.000	0.000	1.241	0.000	0.000	0.000	0.000	0.000
SIR2	CSM1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	DBF2	0.000	0.000	2.840	0.000	0.000	0.000	0.000	0.000
SIR2	KCC4	0.000	0.000	1.227	0.000	0.000	0.000	0.000	0.000
SIR2	MSN1	0.000	0.000	1.480	0.000	0.000	0.000	0.000	0.000
SIR2	MID2	1.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	SNF2	1.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	ZAP1	1.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	RVS161	0.000	0.000	1.216	0.000	0.000	0.000	0.000	0.000
SIR2	CBK1	0.000	0.000	1.220	0.000	0.000	0.000	0.000	0.000
SIR2	SNF1	0.000	0.000	2.840	0.000	0.000	0.000	0.000	0.000
SIR2	PSK2	1.486	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	PTP1	0.000	0.000	1.281	0.000	0.000	0.000	0.000	0.000
SIR2	KOG1	0.000	0.000	1.210	0.000	0.000	0.000	0.000	0.000
SIR2	GCD1	1.502	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	SAK1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	AKL1	0.000	0.000	1.213	0.000	0.000	0.000	0.000	0.000
SIR2	KSP1	0.000	0.000	1.212	0.000	0.000	0.000	0.000	0.000
SIR2	FMP48	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	KIN2	0.000	0.000	3.248	0.000	0.000	0.000	0.000	0.000
SIR2	HRK1	0.000	0.000	1.227	0.000	0.000	0.000	0.000	0.000
SIR2	TDH3	0.000	0.000	1.779	0.000	0.000	0.000	0.000	0.000
SIR2	TEF1	0.000	0.000	1.032	0.000	0.000	0.000	0.000	0.000
SIR2	FAB1	1.596	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SIR2	PSR2	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
SIR2	AKR2	0.000	0.000	1.263	0.000	0.000	0.000	0.000	0.000
SIR2	AUR1	1.255	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	HRR25	0.000	0.000	2.239	0.000	0.000	0.000	0.000	0.000
ESA1	EPL1	0.000	0.000	4.585	0.000	0.000	0.000	0.000	0.000
ESA1	CDC14	0.000	0.000	2.950	0.000	0.000	0.000	0.000	0.000
ESA1	SYS1	1.354	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	ATG1	1.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	ATG20	1.641	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	SSB1	0.000	0.000	0.387	0.000	0.000	0.000	0.000	0.000
ESA1	TOR1	1.623	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	SSA1	0.000	0.000	1.399	0.000	0.000	0.000	0.000	0.000
ESA1	CDC7	1.334	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	MCD1	1.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	CKA2	0.000	0.000	1.646	0.000	0.000	0.000	0.000	0.000
ESA1	RPD3	0.000	0.000	2.004	0.000	0.000	0.000	0.000	0.000
ESA1	ADR1	0.000	0.000	1.408	0.000	0.000	0.000	0.000	0.000
ESA1	TAF5	0.000	0.000	2.995	0.000	0.000	0.000	0.000	0.000
ESA1	COG6	1.425	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	RTG3	0.000	0.000	2.120	0.000	0.000	0.000	0.000	0.000
ESA1	VPS25	1.458	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	SNF8	0.000	1.344	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	MSN4	0.000	0.000	2.950	0.000	0.000	0.000	0.000	0.000
ESA1	SNF2	0.000	0.000	1.838	0.000	0.000	0.000	0.000	0.000
ESA1	SNF12	0.000	0.000	2.200	0.000	0.000	0.000	0.000	0.000
ESA1	SAK1	1.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	KSP1	0.000	0.000	1.594	0.000	0.000	0.000	0.000	0.000
ESA1	KNS1	1.723	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	RIM11	1.911	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	TEF1	0.000	0.000	0.255	0.000	0.000	0.000	0.000	0.000
ESA1	ATG26	1.423	0.000	0.000	0.000	0.000	0.000	0.000	0.000
ESA1	VMA2	0.000	0.000	1.068	0.000	0.000	0.000	0.000	0.000
ESA1	TAZ1	0.000	0.000	1.348	0.000	0.000	0.000	0.000	0.000
ESA1	AIM5	2.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	EPL1	0.000	0.000	3.313	0.000	0.000	0.000	0.000	0.000
HRR25	CDC14	0.000	0.000	1.208	0.000	0.000	0.000	0.000	0.000
HRR25	KIN28	0.000	0.000	0.000	1.792	1.088	1.641	0.000	0.000
HRR25	ATG1	0.000	0.000	0.000	1.476	0.000	1.878	0.000	0.000
HRR25	ATG17	0.000	0.000	3.313	0.000	0.000	0.000	0.000	0.000
HRR25	ATG3	1.312	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	VAM3	1.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	CDC5	0.000	0.000	0.000	1.476	1.088	1.542	0.000	0.000
HRR25	SSB1	0.000	0.000	1.498	0.000	0.000	0.000	0.000	0.000
HRR25	SSB2	0.000	0.000	2.018	0.000	0.000	0.000	0.000	0.000
HRR25	TOR2	0.000	0.000	3.355	0.000	0.000	0.000	0.000	0.000
HRR25	TOR1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
HRR25	SSA1	0.000	0.000	0.380	0.000	0.000	0.000	0.000	0.000
HRR25	PBS2	0.000	1.115	0.000	0.000	0.000	1.835	0.000	0.000
HRR25	SEC24	0.000	0.000	1.361	0.000	0.000	0.000	0.000	0.000
HRR25	PEP3	0.000	1.009	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	SWE1	0.000	0.000	0.000	1.858	0.000	1.311	0.000	0.000
HRR25	FUS3	0.000	0.000	1.548	1.594	1.088	1.495	0.000	0.000
HRR25	CDC15	0.000	0.000	0.000	1.792	0.978	1.463	0.000	0.000
HRR25	CDC28	0.000	0.000	0.000	1.792	0.000	1.857	0.000	0.000
HRR25	CDC7	0.000	0.000	0.000	1.488	0.000	0.000	0.000	0.000
HRR25	CMD1	0.000	0.000	1.215	0.000	0.000	0.000	0.000	0.000
HRR25	CHK1	0.000	0.000	0.000	1.792	0.000	1.621	0.000	0.000
HRR25	DUN1	0.000	0.000	0.000	1.640	0.000	1.820	0.000	0.000
HRR25	PHO85	0.000	0.000	1.548	1.792	0.000	1.756	0.000	0.000
HRR25	CKA2	0.000	0.000	3.153	1.858	1.088	1.548	2.978	0.000
HRR25	CTK1	0.000	0.000	0.000	1.792	0.978	1.519	0.000	0.000
HRR25	CKA1	0.000	0.000	1.209	1.858	0.000	1.387	0.000	0.000
HRR25	BMH1	0.000	0.000	3.315	0.000	0.000	0.000	0.000	0.000
HRR25	GCN2	0.000	0.000	3.360	1.457	0.000	1.168	0.000	0.000
HRR25	HSL1	0.000	0.000	0.000	1.792	0.000	1.675	0.000	0.000
HRR25	CAK1	1.398	0.000	0.000	1.488	2.122	0.763	0.000	0.000
HRR25	SSN3	0.000	0.000	1.218	0.000	1.088	1.465	3.366	0.000
HRR25	SGV1	1.540	0.000	0.000	1.792	1.088	1.407	2.647	0.000
HRR25	SAT4	0.000	0.000	0.000	1.792	0.000	1.641	0.000	0.000
HRR25	VHS1	0.000	0.000	0.000	1.792	0.000	1.536	0.000	0.000
HRR25	PTK2	0.000	0.000	0.000	1.858	0.978	1.503	0.000	0.000
HRR25	CYS4	0.000	0.000	1.312	0.000	0.000	0.000	0.000	0.000
HRR25	TAF5	0.000	0.000	1.247	0.000	0.000	0.000	0.000	0.000
HRR25	PRK1	0.000	0.000	0.000	1.488	0.978	1.571	0.000	0.000
HRR25	ARK1	0.000	0.000	0.000	1.488	0.978	1.460	0.000	0.000
HRR25	PKC1	1.639	0.000	0.000	1.397	1.088	1.862	3.348	0.000
HRR25	BCK1	0.000	0.966	0.000	1.792	0.978	1.677	0.000	0.000
HRR25	RIM15	0.000	0.000	3.313	0.000	0.000	1.587	0.000	0.000
HRR25	SLT2	0.000	0.000	0.000	1.594	1.088	1.667	0.000	0.000
HRR25	KSS1	0.000	0.000	1.212	1.594	0.000	1.780	0.000	0.000
HRR25	HOG1	0.000	1.074	0.000	1.456	0.000	1.801	0.000	0.000
HRR25	SMK1	0.000	0.000	1.247	1.792	1.088	1.541	0.000	0.000
HRR25	STE7	0.000	0.000	0.000	1.792	1.088	1.696	0.000	0.000
HRR25	STE50	0.000	0.964	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	STE11	0.000	0.000	0.000	1.508	1.088	1.747	0.000	0.000
HRR25	SSK2	0.000	0.000	0.000	1.537	1.088	1.639	0.000	0.000
HRR25	RCK2	0.000	0.000	0.000	1.792	1.913	1.295	0.000	0.000
HRR25	SCH9	0.000	0.000	0.000	1.559	0.978	1.622	0.000	0.000
HRR25	UBP3	1.626	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HRR25	PKH1	0.000	0.000	0.000	1.792	1.088	1.717	0.000	0.000
HRR25	PKH2	0.000	0.000	0.000	1.792	1.088	1.952	3.471	0.000
